FlightDate,Reporting_Airline,FlightNum,TailNum,Origin,Dest,CRSDepHour,CRSDepMinute,CRSElapsedTime,Distance,DayOfWeek,Month,Season,DepDelayMinutes,ArrDelayMinutes,IsDelayed15,Cancelled,DelayCause
2023-03-09,UA,4536,N126D,PHX,BOS,20,15,103,820,3,3,Spring,37.0,36.0,1.0,0,Carrier
2023-03-05,WN,4602,N977C,DFW,ATL,15,30,251,1958,6,3,Spring,5.0,1.0,0.0,0,
2023-04-13,F9,158,N206C,BOS,ORD,16,30,170,1241,3,4,Spring,23.0,28.0,1.0,0,LateAircraft
2023-01-28,B6,4426,N322F,ORD,DFW,15,45,91,678,5,1,Winter,3.0,18.0,1.0,0,NAS
2023-10-24,DL,3779,N968E,DEN,JFK,16,30,354,2615,1,10,Fall,21.0,16.0,1.0,0,LateAircraft
2023-03-25,B6,5470,N994B,BOS,PHX,17,45,102,795,5,3,Spring,3.0,-7.0,0.0,0,
2023-03-13,B6,2320,N602D,CLT,EWR,18,0,179,1369,0,3,Spring,-2.0,3.0,0.0,0,
2023-10-30,F9,5882,N162A,DFW,LAX,15,15,73,568,0,10,Fall,-8.0,3.0,0.0,0,
2023-09-28,AS,4671,N149H,BOS,PHX,14,30,253,1965,3,9,Fall,2.0,13.0,0.0,0,
2023-12-17,WN,569,N260C,MIA,ORD,18,45,284,2086,6,12,Winter,55.0,58.0,1.0,0,NAS
2023-07-23,UA,4684,N988F,PHX,LAX,12,15,135,985,6,7,Summer,-4.0,4.0,0.0,0,
2023-05-29,DL,5940,N801H,BOS,LAX,13,30,74,522,0,5,Spring,5.0,-3.0,0.0,0,
2023-02-17,DL,3482,N346E,SFO,SEA,14,30,255,1935,4,2,Winter,-6.0,-13.0,0.0,0,
2023-06-16,F9,1294,N717A,LAX,MCO,18,15,171,1314,4,6,Summer,27.0,31.0,1.0,0,NAS
2023-10-15,WN,4514,N930A,PHX,SFO,15,30,196,1397,6,10,Fall,61.0,65.0,1.0,0,Carrier
2023-01-06,B6,3389,N996D,MIA,DEN,20,0,275,2026,4,1,Winter,6.0,-2.0,0.0,0,
2023-12-10,B6,205,N815F,JFK,ORD,14,30,223,1621,6,12,Winter,-4.0,-6.0,0.0,0,
2023-12-18,AS,936,N862G,MIA,EWR,15,15,374,2771,0,12,Winter,,,,1,
2023-07-03,DL,3179,N313C,EWR,MIA,18,15,117,858,0,7,Summer,-3.0,-8.0,0.0,0,
2023-12-30,DL,4973,N673G,DFW,LAS,18,0,162,1174,5,12,Winter,-0.0,-18.0,0.0,0,
2023-08-09,DL,5711,N108C,SFO,MCO,14,0,132,927,2,8,Summer,-7.0,-14.0,0.0,0,
2023-01-09,AA,129,N526F,PHX,DFW,17,0,207,1666,0,1,Winter,2.0,1.0,0.0,0,
2023-08-31,DL,2699,N879B,SFO,JFK,15,45,102,838,3,8,Summer,-5.0,-13.0,0.0,0,
2023-01-27,NK,2969,N364F,LAS,CLT,20,45,358,2657,4,1,Winter,88.0,78.0,1.0,0,Weather
2023-04-11,AS,3859,N393A,ORD,SFO,19,30,290,2166,1,4,Spring,1.0,-1.0,0.0,0,
2023-05-16,F9,5471,N588H,JFK,LAS,17,15,244,1775,1,5,Spring,-3.0,-12.0,0.0,0,
2023-06-30,B6,5584,N502H,LAS,MCO,14,45,223,1620,4,6,Summer,-5.0,-11.0,0.0,0,
2023-03-07,NK,4368,N331G,LAX,JFK,15,0,130,1001,1,3,Spring,-4.0,-13.0,0.0,0,
2023-08-22,AS,4405,N244A,LAS,LAX,17,30,52,293,1,8,Summer,4.0,10.0,0.0,0,
2023-01-04,WN,3283,N818G,DEN,MIA,18,0,201,1475,2,1,Winter,-5.0,-13.0,0.0,0,
2023-09-27,DL,3098,N620E,LAX,JFK,17,30,165,1342,2,9,Fall,3.0,-12.0,0.0,0,
2023-01-25,DL,1259,N475H,SFO,MIA,18,30,286,2186,2,1,Winter,68.0,61.0,1.0,0,Weather
2023-06-18,DL,2435,N809F,LAX,ATL,14,0,143,1073,6,6,Summer,-11.0,-15.0,0.0,0,
2023-07-21,NK,2387,N196C,DFW,PHX,17,30,126,957,4,7,Summer,-7.0,4.0,0.0,0,
2023-07-19,B6,5728,N820H,CLT,DEN,19,0,155,1143,2,7,Summer,-11.0,-20.0,0.0,0,
2023-05-14,AA,256,N593C,MIA,BOS,19,30,258,1905,6,5,Spring,79.0,80.0,1.0,0,Carrier
2023-09-18,AS,554,N239G,DFW,MIA,19,15,86,712,0,9,Fall,-7.0,-3.0,0.0,0,
2023-06-26,B6,2352,N362E,BOS,DEN,15,0,256,1863,0,6,Summer,107.0,109.0,1.0,0,NAS
2023-02-06,DL,3519,N117C,CLT,SFO,15,30,317,2386,0,2,Winter,-3.0,3.0,0.0,0,
2023-03-24,AA,1240,N232G,BOS,LAS,14,30,357,2641,4,3,Spring,4.0,3.0,0.0,0,
2023-11-05,UA,1090,N859E,SEA,JFK,19,30,296,2188,6,11,Fall,60.0,48.0,1.0,0,NAS
2023-06-26,F9,5843,N173E,CLT,BOS,20,45,58,507,0,6,Summer,26.0,28.0,1.0,0,Carrier
2023-07-31,B6,4962,N587E,SFO,CLT,16,15,295,2136,0,7,Summer,-5.0,-13.0,0.0,0,
2023-05-07,B6,4844,N356F,ATL,BOS,17,30,290,2214,6,5,Spring,7.0,9.0,0.0,0,
2023-05-18,WN,1162,N457D,PHX,SFO,13,15,318,2338,3,5,Spring,-0.0,1.0,0.0,0,
2023-07-29,F9,5079,N404D,CLT,LAX,17,15,134,869,5,7,Summer,25.0,21.0,1.0,0,NAS
2023-09-24,AA,3776,N439H,DFW,EWR,13,30,201,1507,6,9,Fall,-2.0,-1.0,0.0,0,
2023-03-20,DL,1131,N199F,PHX,DEN,16,15,113,782,0,3,Spring,-4.0,-21.0,0.0,0,
2023-04-06,AA,4721,N906E,LAS,SFO,14,45,191,1416,3,4,Spring,-11.0,-5.0,0.0,0,
2023-05-19,NK,885,N989E,MCO,CLT,15,45,205,1526,4,5,Spring,-4.0,-15.0,0.0,0,
2023-09-01,DL,4657,N938D,ORD,DEN,17,30,227,1668,4,9,Fall,30.0,28.0,1.0,0,Carrier
2023-08-09,F9,2830,N668E,SFO,MIA,18,45,303,2417,2,8,Summer,76.0,72.0,1.0,0,LateAircraft
2023-10-22,DL,3620,N901F,DEN,BOS,16,15,240,1849,6,10,Fall,48.0,60.0,1.0,0,Carrier
2023-03-05,F9,1448,N153A,MCO,DEN,19,30,370,2700,6,3,Spring,61.0,60.0,1.0,0,NAS
2023-02-16,NK,1379,N626E,DFW,BOS,17,15,323,2361,3,2,Winter,-8.0,-10.0,0.0,0,
2023-12-13,DL,3523,N366H,ATL,SFO,20,0,85,667,2,12,Winter,1.0,-4.0,0.0,0,
2023-05-16,WN,5409,N974F,JFK,ATL,16,30,352,2673,1,5,Spring,-3.0,-3.0,0.0,0,
2023-03-17,B6,1479,N245F,JFK,PHX,15,45,33,209,4,3,Spring,-7.0,-11.0,0.0,0,
2023-05-06,UA,2835,N224D,ORD,PHX,15,0,127,901,5,5,Spring,-3.0,-11.0,0.0,0,
2023-12-14,WN,1722,N105A,LAX,MCO,15,15,128,1020,3,12,Winter,28.0,25.0,1.0,0,NAS
2023-10-31,AS,5201,N840G,JFK,LAS,13,45,16,212,1,10,Fall,1.0,-1.0,0.0,0,
2023-04-16,NK,3730,N966E,SFO,ATL,13,45,34,344,6,4,Spring,-1.0,-16.0,0.0,0,
2023-12-28,DL,5112,N258B,BOS,SFO,14,45,247,1798,3,12,Winter,-9.0,-7.0,0.0,0,
2023-08-14,B6,1406,N532C,SEA,ORD,15,0,203,1465,0,8,Summer,-5.0,-4.0,0.0,0,
2023-04-25,UA,4852,N873G,LAX,DEN,14,45,136,1067,1,4,Spring,-6.0,16.0,1.0,0,Carrier
2023-03-29,UA,2948,N223B,DFW,MCO,13,30,268,2053,2,3,Spring,-1.0,4.0,0.0,0,
2023-08-14,NK,3358,N549A,EWR,LAS,14,0,11,216,0,8,Summer,-8.0,-6.0,0.0,0,
2023-11-18,WN,3942,N280A,PHX,ORD,16,45,158,1158,5,11,Fall,6.0,-8.0,0.0,0,
2023-03-05,AS,3347,N513E,ORD,BOS,13,30,356,2675,6,3,Spring,-2.0,-4.0,0.0,0,
2023-12-18,DL,5682,N156B,SFO,ATL,14,45,346,2548,0,12,Winter,176.0,179.0,1.0,0,Weather
2023-11-24,AA,1088,N534H,MCO,LAS,20,15,292,2218,4,11,Fall,-5.0,-5.0,0.0,0,
2023-04-19,UA,3677,N193F,LAX,DFW,19,15,245,1826,2,4,Spring,27.0,33.0,1.0,0,NAS
2023-07-20,F9,587,N197C,LAX,PHX,21,0,351,2677,3,7,Summer,-3.0,3.0,0.0,0,
2023-10-12,DL,5291,N893C,LAX,LAS,15,15,217,1676,3,10,Fall,9.0,1.0,0.0,0,
2023-03-12,DL,2243,N732D,CLT,LAS,14,30,88,674,6,3,Spring,2.0,7.0,0.0,0,
2023-10-23,NK,137,N179B,ATL,JFK,18,0,98,737,0,10,Fall,106.0,95.0,1.0,0,NAS
2023-06-09,NK,5742,N654D,BOS,PHX,17,30,115,762,4,6,Summer,4.0,-1.0,0.0,0,
2023-12-26,NK,254,N215C,EWR,DFW,19,0,172,1317,1,12,Winter,-12.0,-24.0,0.0,0,
2023-09-16,NK,110,N360A,PHX,EWR,17,45,367,2754,5,9,Fall,2.0,5.0,0.0,0,
2023-01-10,UA,1184,N413A,DFW,MIA,17,45,288,2179,1,1,Winter,55.0,55.0,1.0,0,NAS
2023-06-17,WN,3912,N306A,SFO,EWR,12,45,126,1008,5,6,Summer,-2.0,-5.0,0.0,0,
2023-04-27,WN,460,N988F,MCO,BOS,19,15,193,1445,3,4,Spring,0.0,4.0,0.0,0,
2023-12-15,NK,4174,N551G,DEN,CLT,16,45,141,1069,4,12,Winter,-2.0,-12.0,0.0,0,
2023-03-24,AS,5143,N863E,ATL,SFO,17,15,260,1952,4,3,Spring,48.0,53.0,1.0,0,NAS
2023-12-11,AS,2713,N184F,MIA,LAX,21,30,223,1637,0,12,Winter,0.0,-7.0,0.0,0,
2023-08-27,AA,1818,N137D,JFK,BOS,13,30,128,1003,6,8,Summer,27.0,26.0,1.0,0,Carrier
2023-06-23,UA,253,N994E,MIA,SEA,18,30,275,2170,4,6,Summer,-0.0,2.0,0.0,0,
2023-11-26,WN,4225,N864B,BOS,DFW,18,15,237,1810,6,11,Fall,149.0,145.0,1.0,0,Carrier
2023-06-28,AS,2366,N510G,ATL,DFW,18,45,66,481,2,6,Summer,67.0,47.0,1.0,0,Weather
2023-05-19,WN,3632,N686E,CLT,ORD,15,45,67,495,4,5,Spring,45.0,34.0,1.0,0,Carrier
2023-07-25,B6,5239,N617E,JFK,DFW,17,0,85,566,1,7,Summer,-0.0,-7.0,0.0,0,
2023-06-28,DL,4594,N800D,EWR,DFW,13,45,285,2081,2,6,Summer,-6.0,-4.0,0.0,0,
2023-04-17,B6,5795,N150G,EWR,SFO,18,45,273,2007,0,4,Spring,-10.0,-13.0,0.0,0,
2023-02-02,B6,3417,N589E,MCO,MIA,13,45,241,1828,3,2,Winter,88.0,83.0,1.0,0,LateAircraft
2023-05-10,B6,403,N859B,MCO,EWR,17,15,45,297,2,5,Spring,-13.0,-11.0,0.0,0,
2023-04-28,DL,3030,N591B,DFW,MCO,13,0,83,607,4,4,Spring,-4.0,-14.0,0.0,0,
2023-04-03,UA,262,N923H,DFW,CLT,17,0,326,2450,0,4,Spring,106.0,106.0,1.0,0,Carrier
2023-03-23,F9,2772,N265E,BOS,ORD,18,0,156,1243,3,3,Spring,30.0,19.0,1.0,0,NAS
2023-04-20,DL,5534,N298G,SFO,DFW,15,15,98,717,3,4,Spring,-9.0,-13.0,0.0,0,
2023-01-10,WN,3110,N603F,SFO,SEA,15,15,92,787,1,1,Winter,-7.0,4.0,0.0,0,
2023-07-03,F9,900,N668F,SEA,BOS,14,0,167,1350,0,7,Summer,35.0,33.0,1.0,0,Weather
2023-08-18,AS,463,N474F,BOS,CLT,16,45,87,627,4,8,Summer,-2.0,-3.0,0.0,0,
2023-08-02,AS,4569,N586E,JFK,LAX,19,0,41,331,2,8,Summer,-10.0,-13.0,0.0,0,
2023-01-27,B6,1483,N314F,LAS,DFW,19,15,353,2629,4,1,Winter,47.0,55.0,1.0,0,Weather
2023-05-29,DL,351,N692A,PHX,MIA,15,0,281,2066,0,5,Spring,-3.0,-12.0,0.0,0,
2023-07-08,AA,4097,N913C,CLT,DFW,17,45,344,2665,5,7,Summer,-3.0,-1.0,0.0,0,
2023-05-08,DL,4606,N583B,ORD,DEN,16,30,260,2034,0,5,Spring,69.0,57.0,1.0,0,Weather
2023-09-26,DL,346,N439H,BOS,ATL,17,15,203,1601,1,9,Fall,116.0,91.0,1.0,0,LateAircraft
2023-01-15,DL,2905,N926F,SFO,BOS,14,15,272,2007,6,1,Winter,62.0,60.0,1.0,0,Carrier
2023-08-07,AA,4007,N905F,DFW,EWR,16,45,41,311,0,8,Summer,-5.0,-26.0,0.0,0,
2023-08-11,B6,2239,N918G,DEN,DFW,15,45,346,2635,4,8,Summer,-2.0,-7.0,0.0,0,
2023-05-31,AA,2457,N303B,MCO,PHX,14,0,258,1909,2,5,Spring,-7.0,-14.0,0.0,0,
2023-11-16,AS,4516,N103H,DEN,PHX,14,0,124,800,3,11,Fall,-0.0,-4.0,0.0,0,
2023-04-09,B6,4683,N169H,LAS,LAX,17,0,236,1802,6,4,Spring,-11.0,-17.0,0.0,0,
2023-11-06,NK,5112,N188G,MCO,PHX,16,45,306,2268,0,11,Fall,10.0,-5.0,0.0,0,
2023-01-08,DL,5742,N928B,DFW,SEA,19,45,54,369,6,1,Winter,50.0,55.0,1.0,0,NAS
2023-04-07,UA,1314,N286G,SEA,DEN,17,0,94,679,4,4,Spring,88.0,82.0,1.0,0,NAS
2023-06-05,F9,2928,N881C,ORD,BOS,21,15,133,1009,0,6,Summer,64.0,61.0,1.0,0,Carrier
2023-03-12,UA,692,N717H,DFW,CLT,16,15,290,2136,6,3,Spring,89.0,82.0,1.0,0,Carrier
2023-06-19,AS,1209,N355E,SEA,PHX,19,0,53,380,0,6,Summer,127.0,130.0,1.0,0,NAS
2023-06-08,WN,1204,N948E,SEA,MCO,14,15,222,1661,3,6,Summer,,,,1,
2023-01-13,F9,1812,N519B,MIA,BOS,18,0,284,2177,4,1,Winter,107.0,113.0,1.0,0,LateAircraft
2023-10-18,NK,3019,N135A,EWR,LAS,16,45,33,246,2,10,Fall,2.0,14.0,0.0,0,
2023-04-30,UA,1872,N312E,DFW,JFK,12,45,74,581,6,4,Spring,4.0,-11.0,0.0,0,
2023-11-02,AA,3201,N405F,LAX,ORD,17,15,130,971,3,11,Fall,23.0,23.0,1.0,0,Carrier
2023-11-23,B6,5709,N917A,DFW,MCO,13,0,45,341,3,11,Fall,-2.0,6.0,0.0,0,
2023-05-17,DL,5289,N902C,DEN,SEA,17,45,95,738,2,5,Spring,79.0,82.0,1.0,0,NAS
2023-01-03,UA,1862,N203A,PHX,BOS,16,15,176,1300,1,1,Winter,112.0,110.0,1.0,0,Weather
2023-07-11,AA,5883,N766C,SEA,LAX,16,45,45,440,1,7,Summer,109.0,79.0,1.0,0,Weather
2023-01-21,WN,3786,N238D,EWR,LAS,13,0,122,950,5,1,Winter,6.0,-5.0,0.0,0,
2023-09-06,WN,1280,N121E,ATL,SFO,14,30,290,2128,2,9,Fall,35.0,52.0,1.0,0,Weather
2023-03-18,DL,978,N142G,ATL,LAX,15,0,85,556,5,3,Spring,-10.0,-30.0,0.0,0,
2023-12-19,UA,1367,N510D,LAS,CLT,16,30,114,901,1,12,Winter,,,,1,
2023-09-23,B6,3875,N676C,LAX,MIA,19,0,124,987,5,9,Fall,-6.0,-10.0,0.0,0,
2023-08-16,NK,4368,N220C,LAS,ATL,14,45,385,2745,2,8,Summer,-6.0,2.0,0.0,0,
2023-08-11,UA,5201,N115A,SEA,DEN,13,0,180,1345,4,8,Summer,149.0,146.0,1.0,0,NAS
2023-08-25,DL,3639,N704G,SFO,SEA,18,0,189,1530,4,8,Summer,194.0,189.0,1.0,0,Carrier
2023-09-14,DL,5746,N945G,SEA,SFO,20,45,359,2713,3,9,Fall,44.0,47.0,1.0,0,NAS
2023-02-07,NK,4199,N877C,PHX,MCO,18,45,157,1143,1,2,Winter,-4.0,-12.0,0.0,0,
2023-07-02,WN,1458,N624G,ORD,SFO,18,30,257,1884,6,7,Summer,-0.0,-19.0,0.0,0,
2023-03-17,WN,5022,N663F,BOS,LAX,15,45,217,1598,4,3,Spring,60.0,49.0,1.0,0,Weather
2023-02-12,AS,4278,N725C,CLT,LAS,18,0,295,2186,6,2,Winter,-3.0,9.0,0.0,0,
2023-02-20,AA,2800,N755H,ATL,SEA,17,15,69,511,0,2,Winter,-3.0,-14.0,0.0,0,
2023-04-03,NK,5328,N863F,SEA,EWR,14,15,353,2673,0,4,Spring,-8.0,-24.0,0.0,0,
2023-11-10,UA,4781,N537F,CLT,SEA,14,30,47,328,4,11,Fall,-3.0,-9.0,0.0,0,
2023-03-01,WN,1185,N386F,MCO,LAS,19,30,263,1947,2,3,Spring,69.0,60.0,1.0,0,Weather
2023-07-23,DL,5822,N981G,SFO,MCO,21,45,81,615,6,7,Summer,-8.0,-8.0,0.0,0,
2023-01-05,AS,3155,N893G,MIA,CLT,22,45,353,2634,3,1,Winter,-3.0,-3.0,0.0,0,
2023-02-11,F9,4121,N814D,PHX,DEN,15,45,321,2519,5,2,Winter,54.0,43.0,1.0,0,Carrier
2023-09-15,AA,1476,N966F,ATL,EWR,16,30,89,622,4,9,Fall,85.0,91.0,1.0,0,Weather
2023-02-16,UA,5878,N969D,LAS,ATL,17,45,233,1762,3,2,Winter,-3.0,-4.0,0.0,0,
2023-02-23,F9,4391,N798B,CLT,SEA,15,30,376,2793,3,2,Winter,39.0,25.0,1.0,0,NAS
2023-02-04,AS,1234,N740H,CLT,JFK,18,45,101,640,5,2,Winter,31.0,48.0,1.0,0,Weather
2023-02-16,F9,5295,N160B,MIA,EWR,19,0,107,866,3,2,Winter,70.0,62.0,1.0,0,Weather
2023-01-17,B6,5828,N350G,MCO,DEN,17,45,196,1461,1,1,Winter,61.0,64.0,1.0,0,Weather
2023-03-14,F9,961,N648C,ORD,DFW,16,0,303,2212,1,3,Spring,158.0,148.0,1.0,0,NAS
2023-11-16,AS,5120,N122F,JFK,DFW,16,30,137,1048,3,11,Fall,7.0,17.0,1.0,0,Carrier
2023-12-06,B6,3718,N615D,DEN,PHX,15,45,322,2376,2,12,Winter,-2.0,-5.0,0.0,0,
2023-11-28,F9,2194,N625C,JFK,CLT,17,0,151,1163,1,11,Fall,36.0,24.0,1.0,0,Security
2023-01-07,AS,2724,N637C,BOS,CLT,16,15,188,1359,5,1,Winter,-11.0,-22.0,0.0,0,
2023-11-14,F9,933,N551B,ATL,SFO,17,45,90,793,1,11,Fall,-5.0,-7.0,0.0,0,
2023-05-02,UA,869,N564D,LAS,JFK,18,0,376,2776,1,5,Spring,-12.0,-19.0,0.0,0,
2023-01-18,AA,5737,N691B,CLT,PHX,15,45,189,1503,2,1,Winter,1.0,8.0,0.0,0,
2023-09-15,AS,4186,N861A,PHX,DFW,17,45,233,1835,4,9,Fall,-3.0,10.0,0.0,0,
2023-06-25,UA,5980,N382B,DFW,EWR,18,30,273,1992,6,6,Summer,24.0,20.0,1.0,0,Carrier
2023-01-11,AA,535,N663A,JFK,CLT,17,15,125,977,2,1,Winter,65.0,74.0,1.0,0,LateAircraft
2023-10-09,AA,5481,N308B,DFW,JFK,18,30,135,956,0,10,Fall,4.0,-13.0,0.0,0,
2023-05-06,AS,4408,N685E,LAX,BOS,17,0,291,2098,5,5,Spring,38.0,39.0,1.0,0,Carrier
2023-05-27,NK,3650,N743B,LAX,MCO,18,0,41,338,5,5,Spring,-1.0,-8.0,0.0,0,
2023-08-18,F9,2014,N583C,CLT,ORD,16,30,172,1318,4,8,Summer,30.0,36.0,1.0,0,NAS
2023-03-25,UA,290,N877B,MIA,ORD,17,45,91,631,5,3,Spring,90.0,94.0,1.0,0,Carrier
2023-12-10,F9,4478,N250F,MIA,CLT,19,45,140,1002,6,12,Winter,73.0,69.0,1.0,0,NAS
2023-01-06,F9,5461,N978B,SFO,PHX,15,30,334,2496,4,1,Winter,35.0,30.0,1.0,0,Weather
2023-02-09,AA,1089,N813B,EWR,BOS,14,15,157,1137,3,2,Winter,-2.0,-9.0,0.0,0,
2023-06-14,DL,5020,N903D,PHX,DFW,19,45,176,1358,2,6,Summer,24.0,14.0,0.0,0,
2023-05-01,F9,405,N378D,LAX,ATL,16,45,245,1874,0,5,Spring,-3.0,-13.0,0.0,0,
2023-03-06,AS,965,N468E,LAS,CLT,16,15,280,2031,0,3,Spring,43.0,30.0,1.0,0,LateAircraft
2023-11-04,UA,4171,N904G,BOS,DFW,19,15,183,1448,5,11,Fall,68.0,87.0,1.0,0,NAS
2023-09-15,AA,5575,N397D,MCO,DFW,16,15,115,851,4,9,Fall,82.0,75.0,1.0,0,Carrier
2023-08-18,AA,3550,N330A,BOS,ORD,19,45,325,2381,4,8,Summer,2.0,-8.0,0.0,0,
2023-02-10,B6,1414,N346B,JFK,MIA,15,30,270,1979,4,2,Winter,102.0,101.0,1.0,0,NAS
2023-11-14,F9,1871,N217D,DEN,MIA,13,45,254,1839,1,11,Fall,-4.0,-6.0,0.0,0,
2023-01-30,NK,5453,N912C,JFK,DFW,16,30,68,490,0,1,Winter,122.0,128.0,1.0,0,Carrier
2023-03-29,DL,152,N697D,ATL,DEN,15,30,250,1932,2,3,Spring,-11.0,-11.0,0.0,0,
2023-08-21,AA,1514,N670C,DEN,ATL,16,0,255,1962,0,8,Summer,37.0,33.0,1.0,0,LateAircraft
2023-10-21,AS,5059,N488E,DEN,EWR,15,30,89,675,5,10,Fall,-4.0,-4.0,0.0,0,
2023-08-07,UA,612,N812E,SEA,MIA,11,30,86,552,0,8,Summer,-2.0,-2.0,0.0,0,
2023-10-13,NK,5497,N896H,MIA,EWR,17,0,75,499,4,10,Fall,39.0,30.0,1.0,0,Weather
2023-05-06,DL,4609,N203C,EWR,SFO,22,45,57,405,5,5,Spring,-11.0,-15.0,0.0,0,
2023-05-17,DL,3946,N373A,SFO,MCO,19,45,227,1714,2,5,Spring,-1.0,-17.0,0.0,0,
2023-04-11,NK,4043,N448F,PHX,SFO,16,45,54,335,1,4,Spring,-1.0,4.0,0.0,0,
2023-09-29,WN,3993,N810F,MIA,CLT,18,0,173,1203,4,9,Fall,30.0,27.0,1.0,0,NAS
2023-12-14,DL,4336,N313H,LAX,BOS,18,30,227,1693,3,12,Winter,71.0,67.0,1.0,0,NAS
2023-11-28,UA,3050,N544E,BOS,SFO,13,0,233,1754,1,11,Fall,1.0,-3.0,0.0,0,
2023-11-28,WN,2047,N442H,BOS,DFW,18,0,235,1829,1,11,Fall,2.0,-3.0,0.0,0,
2023-02-20,B6,2745,N828H,ATL,EWR,18,30,181,1388,0,2,Winter,5.0,5.0,0.0,0,
2023-01-09,WN,2127,N516H,ATL,PHX,17,0,214,1670,0,1,Winter,17.0,12.0,0.0,0,
2023-06-28,B6,3275,N982C,PHX,ATL,18,0,74,514,2,6,Summer,-10.0,-19.0,0.0,0,
2023-08-01,WN,5897,N630G,DEN,JFK,14,0,357,2690,1,8,Summer,-1.0,-7.0,0.0,0,
2023-05-25,DL,3056,N779A,CLT,MCO,17,0,94,711,3,5,Spring,57.0,47.0,1.0,0,Weather
2023-06-10,AA,5972,N595B,BOS,DEN,17,0,211,1465,5,6,Summer,6.0,5.0,0.0,0,
2023-10-17,AS,663,N825F,LAX,SEA,19,45,136,1076,1,10,Fall,-1.0,9.0,0.0,0,
2023-03-31,B6,4952,N457B,LAX,EWR,15,30,127,1046,4,3,Spring,-17.0,-20.0,0.0,0,
2023-12-20,B6,1833,N676E,DFW,JFK,16,15,24,202,2,12,Winter,31.0,37.0,1.0,0,Weather
2023-04-12,F9,1857,N413H,MCO,ATL,19,0,104,773,2,4,Spring,-12.0,-22.0,0.0,0,
2023-03-30,AA,2323,N757E,BOS,DEN,15,30,318,2404,3,3,Spring,5.0,3.0,0.0,0,
2023-08-14,AS,844,N523E,SEA,MIA,17,30,234,1743,0,8,Summer,6.0,3.0,0.0,0,
2023-05-04,DL,2707,N689C,EWR,LAS,17,45,370,2752,3,5,Spring,10.0,9.0,0.0,0,
2023-02-19,UA,935,N233F,BOS,MIA,15,0,337,2502,6,2,Winter,33.0,16.0,1.0,0,Carrier
2023-02-17,NK,1445,N167C,JFK,MCO,14,15,82,626,4,2,Winter,2.0,-5.0,0.0,0,
2023-10-28,AS,5573,N899E,SEA,PHX,19,30,70,504,5,10,Fall,76.0,75.0,1.0,0,Weather
2023-03-20,AS,3698,N857B,DEN,BOS,20,30,336,2423,0,3,Spring,-7.0,-10.0,0.0,0,
2023-07-13,AS,5229,N844D,MIA,SFO,12,0,174,1364,3,7,Summer,-3.0,-4.0,0.0,0,
2023-12-09,AS,3249,N548E,PHX,DEN,15,15,309,2299,5,12,Winter,-2.0,-9.0,0.0,0,
2023-02-14,AS,360,N614G,MCO,SFO,20,30,63,420,1,2,Winter,83.0,79.0,1.0,0,Weather
2023-11-22,DL,2320,N633H,PHX,JFK,14,30,214,1526,2,11,Fall,-7.0,-7.0,0.0,0,
2023-12-25,F9,129,N796E,EWR,DEN,18,45,157,1079,0,12,Winter,30.0,11.0,0.0,0,
2023-10-17,WN,304,N478D,SEA,PHX,18,15,217,1532,1,10,Fall,4.0,5.0,0.0,0,
2023-05-02,DL,2439,N195C,SEA,DFW,15,45,234,1688,1,5,Spring,1.0,-0.0,0.0,0,
2023-06-23,DL,336,N434F,CLT,EWR,16,0,310,2250,4,6,Summer,21.0,29.0,1.0,0,LateAircraft
2023-03-28,DL,965,N246A,MIA,ORD,17,0,237,1845,1,3,Spring,49.0,40.0,1.0,0,Carrier
2023-03-20,AA,1344,N678D,ORD,PHX,15,0,142,1156,0,3,Spring,-5.0,-15.0,0.0,0,
2023-05-10,AA,2026,N510E,MCO,SFO,19,0,103,717,2,5,Spring,154.0,148.0,1.0,0,NAS
2023-10-21,UA,5905,N174A,SEA,ORD,14,15,232,1697,5,10,Fall,41.0,39.0,1.0,0,LateAircraft
2023-12-11,AA,129,N883B,JFK,LAS,15,0,341,2650,0,12,Winter,23.0,17.0,1.0,0,NAS
2023-11-24,B6,4503,N791F,SFO,EWR,12,15,237,1827,4,11,Fall,51.0,44.0,1.0,0,LateAircraft
2023-03-01,WN,2180,N672F,MIA,CLT,15,30,346,2627,2,3,Spring,-8.0,-22.0,0.0,0,
2023-03-16,NK,3393,N275C,ATL,LAX,15,15,341,2571,3,3,Spring,-4.0,-4.0,0.0,0,
2023-01-29,DL,4341,N749C,DFW,MIA,13,45,114,819,6,1,Winter,31.0,30.0,1.0,0,Weather
2023-03-01,AS,447,N720E,LAX,EWR,15,30,183,1419,2,3,Spring,28.0,14.0,0.0,0,
2023-03-10,AS,246,N721G,SFO,LAX,18,15,230,1714,4,3,Spring,40.0,36.0,1.0,0,NAS
2023-06-14,B6,5297,N731C,CLT,LAS,15,15,295,2323,2,6,Summer,1.0,-7.0,0.0,0,
2023-03-25,AA,3299,N417E,EWR,SEA,15,15,87,605,5,3,Spring,1.0,8.0,0.0,0,
2023-09-25,NK,2812,N688E,ATL,MIA,14,30,206,1463,0,9,Fall,-4.0,-9.0,0.0,0,
2023-12-02,AA,5448,N496H,BOS,DFW,14,45,132,1047,5,12,Winter,-6.0,-19.0,0.0,0,
2023-12-07,DL,4066,N393C,BOS,LAS,16,30,156,1232,3,12,Winter,41.0,48.0,1.0,0,Carrier
